code,name,标题公告,时间,文本
002241,歌尔股份,002241歌尔股份调研活动信息20200430.docx,2020/4/30 16:42,http://static.cninfo.com.cn/finalpage/2020-04-30/1207702476.docx
002568,百润股份,2020年4月29日投资者关系活动记录表.doc,2020/4/30 16:37,http://static.cninfo.com.cn/finalpage/2020-04-30/1207702490.doc
300364,中文在线,300364中文在线调研活动信息20200430.doc,2020/4/30 16:37,http://static.cninfo.com.cn/finalpage/2020-04-30/1207702471.doc
002641,永高股份,2020年4月29日投资者关系活动记录表.DOCX,2020/4/30 16:32,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701787.DOCX
300644,南京聚隆,2020年4月30日投资者关系活动记录表.docx,2020/4/30 16:27,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701393.docx
300797,钢研纳克,300797钢研纳克业绩说明会、路演活动等20200430.docx,2020/4/30 16:22,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701361.docx
002695,煌上煌,2020年4月29日投资者关系活动记录表.doc,2020/4/30 16:17,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701360.doc
002641,永高股份,2020年4月28日投资者关系活动记录表（二）.DOCX,2020/4/30 16:12,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701359.DOCX
002641,永高股份,2020年4月28日投资者关系活动记录表（一）.DOCX,2020/4/30 16:02,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701056.DOCX
300303,聚飞光电,2020年4月29日投资者关系活动记录表.pdf,2020/4/30 15:57,http://static.cninfo.com.cn/finalpage/2020-04-30/1207701055.pdf
002603,以岭药业,2020年4月29日投资者关系活动记录表.docx,2020/4/30 15:52,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700827.docx
002787,华源控股,002787华源控股调研活动信息20200430.doc,2020/4/30 15:47,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700796.doc
002405,四维图新,2020年4月29日投资者关系活动记录表.DOC,2020/4/30 15:42,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700788.DOC
002438,江苏神通,2020年4月29日投资者关系活动记录表.docx,2020/4/30 15:37,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700727.docx
002438,江苏神通,2020年4月29日调研活动附件之投资者调研会议记录.docx,2020/4/30 15:32,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700726.docx
002539,云图控股,002539云图控股调研活动信息20200430.docx,2020/4/30 15:17,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700614.docx
300567,精测电子,300567精测电子调研活动信息20200430.doc,2020/4/30 15:12,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700613.doc
000922,佳电股份,000922佳电股份业绩说明会、路演活动信息20200430.DOC,2020/4/30 15:09,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700074.DOC
002179,中航光电,002179中航光电投资者关系管理档案20200430.doc,2020/4/30 15:07,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700383.doc
002877,智能自控,2020年4月29日投资者关系活动记录表.docx,2020/4/30 15:02,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700297.docx
000429,粤高速Ａ,2020年4月29日投资者关系活动记录表.pdf,2020/4/30 14:57,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700296.pdf
300296,利亚德,2020年4月29日投资者关系活动记录表.docx,2020/4/30 14:52,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700155.docx
300616,尚品宅配,2020年4月28日投资者关系活动记录表.docx,2020/4/30 14:47,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700154.docx
003816,中国广核,中国广核2020年4月29日投资者关系活动记录表.docx,2020/4/30 14:42,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700123.docx
002191,劲嘉股份,2020年4月28日投资者关系活动记录表.doc,2020/4/30 14:37,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700122.doc
002003,伟星股份,2020年4月29日投资者关系活动记录表.doc,2020/4/30 14:32,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700121.doc
300753,爱朋医疗,2020年4月29日投资者关系活动记录表.doc,2020/4/30 14:27,http://static.cninfo.com.cn/finalpage/2020-04-30/1207700120.doc
300070,碧水源,2020年4月29日投资者关系活动记录表.doc,2020/4/30 13:37,http://static.cninfo.com.cn/finalpage/2020-04-30/1207699737.doc
002032,苏 泊 尔,002032苏 泊 尔投资者关系管理制度20200430.docx,2020/4/30 13:27,http://static.cninfo.com.cn/finalpage/2020-04-30/1207699729.docx
300123,亚光科技,300123亚光科技调研活动信息20200430.pdf,2020/4/30 12:17,http://static.cninfo.com.cn/finalpage/2020-04-30/1207699428.pdf
300761,立华股份,立华股份2019年度网上业绩说明会.XLS,2020/4/30 11:01,http://static.cninfo.com.cn/finalpage/2020-04-30/1207697716.XLS
002414,高德红外,002414高德红外投资者关系管理档案20200430.docx,2020/4/30 10:57,http://static.cninfo.com.cn/finalpage/2020-04-30/1207698324.docx
300146,汤臣倍健,2020年4月28日投资者关系活动记录表.pdf,2020/4/30 9:52,http://static.cninfo.com.cn/finalpage/2020-04-30/1207697308.pdf
002124,天邦股份,002124天邦股份投资者关系管理制度20200429.DOCX,2020/4/29 23:59,http://static.cninfo.com.cn/finalpage/2020-04-29/1207687541.DOCX
300776,帝尔激光,2020年4月27日投资者关系活动记录表.DOCX,2020/4/29 23:59,http://static.cninfo.com.cn/finalpage/2020-04-29/1207682984.DOCX
300447,全信股份,全信股份2020年4月29日投资者关系活动记录表.DOCX,2020/4/29 23:59,http://static.cninfo.com.cn/finalpage/2020-04-29/1207682831.DOCX
002947,恒铭达,002947恒铭达业绩说明会、路演活动信息20200429.DOCX,2020/4/29 23:59,http://static.cninfo.com.cn/finalpage/2020-04-29/1207681678.DOCX
002732,燕塘乳业,002732燕塘乳业业绩说明会、路演活动信息20200429.DOC,2020/4/29 23:59,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678879.DOC
000627,天茂集团,000627天茂集团业绩说明会、路演活动信息20200429.DOC,2020/4/29 23:59,http://static.cninfo.com.cn/finalpage/2020-04-29/1207677970.DOC
300548,博创科技,2020年4月28日调研活动附件之投资者调研会议记录.doc,2020/4/29 22:43,http://static.cninfo.com.cn/finalpage/2020-04-29/1207687479.doc
300548,博创科技,2020年4月28日投资者关系活动记录表.docx,2020/4/29 22:38,http://static.cninfo.com.cn/finalpage/2020-04-29/1207687478.docx
300413,芒果超媒,300413芒果超媒调研活动信息20200429.doc,2020/4/29 21:53,http://static.cninfo.com.cn/finalpage/2020-04-29/1207686947.doc
002632,道明光学,2020年4月29日投资者关系活动记录表.doc,2020/4/29 21:03,http://static.cninfo.com.cn/finalpage/2020-04-29/1207685543.doc
300772,运达股份,300772运达股份接受媒体采访、新闻稿及投资价值分析报告等20200429.doc,2020/4/29 20:58,http://static.cninfo.com.cn/finalpage/2020-04-29/1207685205.doc
300136,信维通信,2020年4月17日至28日投资者关系活动记录表.docx,2020/4/29 20:53,http://static.cninfo.com.cn/finalpage/2020-04-29/1207685115.docx
002603,以岭药业,2020年4月28日投资者关系活动记录表三.docx,2020/4/29 20:48,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683947.docx
002603,以岭药业,2020年4月28日投资者关系活动记录表二.doc,2020/4/29 20:43,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683946.doc
002603,以岭药业,2020年4月28日投资者关系活动记录表一.docx,2020/4/29 20:38,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683945.docx
300785,值得买,2020年4月28日投资者关系活动记录表.docx,2020/4/29 20:33,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683708.docx
300577,开润股份,2020年4月29日投资者关系活动记录表（3）.DOCX,2020/4/29 20:28,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683158.DOCX
300577,开润股份,2020年4月29日投资者关系活动记录表（2）.DOCX,2020/4/29 20:23,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683138.DOCX
300577,开润股份,2020年4月29日投资者关系活动记录表（1）.DOCX,2020/4/29 20:18,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683123.DOCX
002867,周大生,2020年4月28日投资者关系活动记录表.docx,2020/4/29 20:13,http://static.cninfo.com.cn/finalpage/2020-04-29/1207683040.docx
002927,泰永长征,002927泰永长征业绩说明会、路演活动信息20200429.docx,2020/4/29 19:38,http://static.cninfo.com.cn/finalpage/2020-04-29/1207681825.docx
002017,东信和平,002017东信和平业绩说明会、路演活动信息20200429.docx,2020/4/29 19:33,http://static.cninfo.com.cn/finalpage/2020-04-29/1207681761.docx
300612,宣亚国际,2020年4月29日投资者关系活动记录表.doc,2020/4/29 19:13,http://static.cninfo.com.cn/finalpage/2020-04-29/1207681367.doc
002216,三全食品,2020年4月29日投资者关系活动记录表.docx,2020/4/29 19:08,http://static.cninfo.com.cn/finalpage/2020-04-29/1207680649.docx
002727,一心堂,2020年04月29日投资者关系活动记录表.DOC,2020/4/29 19:03,http://static.cninfo.com.cn/finalpage/2020-04-29/1207680291.DOC
002727,一心堂,2020年04月29日调研活动附件之投资者调研会议记录.docx,2020/4/29 18:58,http://static.cninfo.com.cn/finalpage/2020-04-29/1207680290.docx
300294,博雅生物,2020年4月28日投资者关系活动记录表.doc,2020/4/29 18:53,http://static.cninfo.com.cn/finalpage/2020-04-29/1207680163.doc
300537,广信材料,300537广信材料业绩说明会2020-004.docx,2020/4/29 18:48,http://static.cninfo.com.cn/finalpage/2020-04-29/1207680161.docx
002628,成都路桥,成都市路桥工程股份有限公司投资者关系活动记录表.doc,2020/4/29 18:28,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679904.doc
002541,鸿路钢构,2020年4月28日投资者关系活动记录表.doc,2020/4/29 18:23,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679839.doc
002541,鸿路钢构,2020年4月28日投资者关系活动记录表.doc,2020/4/29 18:18,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679836.doc
002756,永兴材料,2020年4月27日投资者关系活动记录表.docx,2020/4/29 17:58,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679673.docx
002372,伟星新材,2020年4月28日投资者关系活动记录表（二）.docx,2020/4/29 17:53,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679644.docx
002372,伟星新材,2020年4月28日投资者关系活动记录表（一）.docx,2020/4/29 17:48,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679643.docx
000878,云南铜业,2020年4月28日云南铜业投资者关系活动记录表.doc,2020/4/29 17:43,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679610.doc
300124,汇川技术,300124汇川技术投资者关系管理档案20200429.doc,2020/4/29 17:38,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679389.doc
000657,中钨高新,000657中钨高新业绩说明会、路演活动信息20200429.docx,2020/4/29 17:33,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679309.docx
000657,中钨高新,000657中钨高新业绩说明会、路演活动信息20200429.docx,2020/4/29 17:28,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679306.docx
000703,恒逸石化,2020年04月29日恒逸石化调研活动信息.pdf,2020/4/29 17:23,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679266.pdf
000703,恒逸石化,2020年04月29日恒逸石化业绩说明会、路演活动信息.pdf,2020/4/29 17:18,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679263.pdf
000681,视觉中国,视觉中国：2020年4月29日投资者关系活动记录表.doc,2020/4/29 17:13,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679128.doc
002799,环球印务,002799环球印务投资者关系管理档案20200429.doc,2020/4/29 17:08,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679102.doc
300138,晨光生物,2020年4月27日投资者关系活动记录表.doc,2020/4/29 17:03,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679079.doc
002937,兴瑞科技,2020年4月29日投资者关系活动登记表.docx,2020/4/29 16:58,http://static.cninfo.com.cn/finalpage/2020-04-29/1207679041.docx
002887,绿茵生态,002887绿茵生态调研活动信息20200429(2).doc,2020/4/29 16:38,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678878.doc
002887,绿茵生态,002887绿茵生态调研活动信息20200429(1).docx,2020/4/29 16:33,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678877.docx
300699,光威复材,2020年4月29日投资者关系活动记录表.docx,2020/4/29 16:23,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678794.docx
002735,王子新材,2020年4月29日投资者关系活动记录表.DOC,2020/4/29 16:20,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678795.DOC
300699,光威复材,2020年4月28日投资者关系活动记录表.docx,2020/4/29 16:18,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678782.docx
000553,安道麦A,2020年4月27日投资者关系活动记录表.docx,2020/4/29 16:03,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678410.docx
002142,宁波银行,002142宁波银行调研活动信息20200429.doc,2020/4/29 15:58,http://static.cninfo.com.cn/finalpage/2020-04-29/1207678383.doc
002698,博实股份,2020年4月28日投资者关系活动记录表.doc,2020/4/29 15:38,http://static.cninfo.com.cn/finalpage/2020-04-29/1207677969.doc
300664,鹏鹞环保,300664鹏鹞环保调研活动信息20200429.DOCX,2020/4/29 12:00,http://static.cninfo.com.cn/finalpage/2020-04-29/1207675710.DOCX
300811,铂科新材,2020年4月27日投资者关系活动记录表.PDF,2020/4/29 11:11,http://static.cninfo.com.cn/finalpage/2020-04-29/1207676515.PDF
300623,捷捷微电,300623捷捷微电调研活动信息20200429.doc,2020/4/29 10:33,http://static.cninfo.com.cn/finalpage/2020-04-29/1207676384.doc
300708,聚灿光电,300708聚灿光电投资者关系管理制度20200429.doc,2020/4/29 9:58,http://static.cninfo.com.cn/finalpage/2020-04-29/1207675722.doc
002481,双塔食品,002481双塔食品调研活动信息20200429.docx,2020/4/29 9:28,http://static.cninfo.com.cn/finalpage/2020-04-29/1207675353.docx
300453,三鑫医疗,2020年4月24日投资者关系活动记录表.docx,2020/4/29 8:33,http://static.cninfo.com.cn/finalpage/2020-04-29/1207672474.docx
300448,浩云科技,浩云科技：2020年4月28日投资者关系活动记录表.doc,2020/4/29 7:23,http://static.cninfo.com.cn/finalpage/2020-04-29/1207672017.doc
002236,大华股份,2020年4月28日投资者关系活动记录表.PDF,2020/4/28 23:59,http://static.cninfo.com.cn/finalpage/2020-04-28/1207666475.PDF
002027,分众传媒,002027分众传媒调研活动信息20200428.DOCX,2020/4/28 23:59,http://static.cninfo.com.cn/finalpage/2020-04-28/1207661179.DOCX
300395,菲利华,300395菲利华投资者关系管理档案20200428(1).DOC,2020/4/28 23:59,http://static.cninfo.com.cn/finalpage/2020-04-28/1207656381.DOC
002385,大北农,2020年4月26日投资者关系活动记录表.DOCX,2020/4/28 23:59,http://static.cninfo.com.cn/finalpage/2020-04-28/1207655600.DOCX
002171,楚江新材,2020年4月27日投资者关系活动记录表.DOC,2020/4/28 23:59,http://static.cninfo.com.cn/finalpage/2020-04-28/1207654109.DOC
000623,吉林敖东,000623吉林敖东业绩说明会、路演活动信息20200428.docx,2020/4/28 20:38,http://static.cninfo.com.cn/finalpage/2020-04-28/1207663753.docx
300450,先导智能,300450先导智能调研活动信息20200428.docx,2020/4/28 20:28,http://static.cninfo.com.cn/finalpage/2020-04-28/1207663317.docx
300577,开润股份,2020年4月28日投资者关系活动记录表（2）.DOCX,2020/4/28 20:23,http://static.cninfo.com.cn/finalpage/2020-04-28/1207662777.DOCX
300577,开润股份,2020年4月28日投资者关系活动记录表（1）.DOCX,2020/4/28 20:18,http://static.cninfo.com.cn/finalpage/2020-04-28/1207662774.DOCX
002955,鸿合科技,002955鸿合科技业绩说明会、路演活动信息20200428.docx,2020/4/28 20:13,http://static.cninfo.com.cn/finalpage/2020-04-28/1207662722.docx
300696,爱乐达,300696爱乐达业绩说明会、路演活动等20200428.docx,2020/4/28 19:51,http://static.cninfo.com.cn/finalpage/2020-04-28/1207662074.docx
300665,飞鹿股份,2020年4月28日投资者关系活动记录表.docx,2020/4/28 19:34,http://static.cninfo.com.cn/finalpage/2020-04-28/1207661178.docx
002332,仙琚制药,002332仙琚制药投资者关系管理档案20200428.docx,2020/4/28 18:56,http://static.cninfo.com.cn/finalpage/2020-04-28/1207659410.docx
300271,华宇软件,2020年4月27日投资者关系活动记录表.docx,2020/4/28 18:35,http://static.cninfo.com.cn/finalpage/2020-04-28/1207658634.docx
300768,迪普科技,300768迪普科技业绩说明会、路演活动等20200428.docx,2020/4/28 18:10,http://static.cninfo.com.cn/finalpage/2020-04-28/1207658200.docx
300260,新莱应材,300260新莱应材调研活动信息20200428.docx,2020/4/28 17:51,http://static.cninfo.com.cn/finalpage/2020-04-28/1207657602.docx
002081,金 螳 螂,002081金 螳 螂调研活动信息20200427.doc,2020/4/28 17:50,http://static.cninfo.com.cn/finalpage/2020-04-28/1207657601.doc
002036,联创电子,2020年4月28日投资者关系活动记录表-2.docx,2020/4/28 17:49,http://static.cninfo.com.cn/finalpage/2020-04-28/1207657504.docx
002036,联创电子,2020年4月28日投资者关系活动记录表-3.docx,2020/4/28 17:48,http://static.cninfo.com.cn/finalpage/2020-04-28/1207657503.docx
002036,联创电子,2020年4月28日投资者关系活动记录表-1.docx,2020/4/28 17:47,http://static.cninfo.com.cn/finalpage/2020-04-28/1207657502.docx
002756,永兴材料,2020年4月26日投资者关系活动记录表.docx,2020/4/28 17:41,http://static.cninfo.com.cn/finalpage/2020-04-28/1207657378.docx
002683,宏大爆破,2020年4月26日、27日投资者关系活动记录表.doc,2020/4/28 17:21,http://static.cninfo.com.cn/finalpage/2020-04-28/1207656931.doc
000938,紫光股份,2020年4月27日投资者关系活动记录表.docx,2020/4/28 17:19,http://static.cninfo.com.cn/finalpage/2020-04-28/1207656881.docx
002563,森马服饰,2020年4月27日投资者关系活动记录表.pdf,2020/4/28 17:17,http://static.cninfo.com.cn/finalpage/2020-04-28/1207656843.pdf
300070,碧水源,2020年4月27日投资者关系活动记录表.doc,2020/4/28 17:08,http://static.cninfo.com.cn/finalpage/2020-04-28/1207656389.doc
300395,菲利华,300395菲利华投资者关系管理档案20200428(2).doc,2020/4/28 17:07,http://static.cninfo.com.cn/finalpage/2020-04-28/1207656382.doc
300786,国林科技,国林科技2019年度业绩网上说明会.docx,2020/4/28 16:45,http://static.cninfo.com.cn/finalpage/2020-04-28/1207655766.docx
002541,鸿路钢构,2020年4月27日投资者关系活动记录表.doc,2020/4/28 16:44,http://static.cninfo.com.cn/finalpage/2020-04-28/1207655612.doc
002541,鸿路钢构,002541鸿路钢构调研活动信息20200428.doc,2020/4/28 16:40,http://static.cninfo.com.cn/finalpage/2020-04-28/1207655599.doc
002084,海鸥住工,2020年4月28日投资者关系活动记录表.doc,2020/4/28 16:30,http://static.cninfo.com.cn/finalpage/2020-04-28/1207655308.doc
000513,丽珠集团,2020年4月28日投资者关系活动记录表.doc,2020/4/28 16:06,http://static.cninfo.com.cn/finalpage/2020-04-28/1207654646.doc
002697,红旗连锁,红旗连锁：2020年4月27日投资者关系活动记录表.docx,2020/4/28 15:39,http://static.cninfo.com.cn/finalpage/2020-04-28/1207653920.docx
300119,瑞普生物,300119瑞普生物调研活动信息20200424.PDF,2020/4/28 15:28,http://static.cninfo.com.cn/finalpage/2020-04-28/1207653606.PDF
300248,新开普,300248新开普调研活动信息20200428.DOC,2020/4/28 15:10,http://static.cninfo.com.cn/finalpage/2020-04-28/1207651871.DOC
000686,东北证券,东北证券股份有限公司2020年4月27日投资者关系活动记录表.DOCX,2020/4/28 11:47,http://static.cninfo.com.cn/finalpage/2020-04-28/1207651845.DOCX
002028,思源电气,2020年4月27日投资者关系关系活动记录表.pdf,2020/4/28 10:56,http://static.cninfo.com.cn/finalpage/2020-04-28/1207651848.pdf
300670,大烨智能,300670大烨智能业绩说明会、路演活动等20200428.docx,2020/4/28 10:55,http://static.cninfo.com.cn/finalpage/2020-04-28/1207651847.docx
002410,广联达,2020年4月24日投资者关系活动记录表.docx,2020/4/28 10:54,http://static.cninfo.com.cn/finalpage/2020-04-28/1207651846.docx
300474,景嘉微,300474景嘉微调研活动信息20200428.doc,2020/4/28 10:50,http://static.cninfo.com.cn/finalpage/2020-04-28/1207651844.doc
300582,英飞特,2020年4月24日投资者关系活动记录表.DOCX,2020/4/27 23:59,http://static.cninfo.com.cn/finalpage/2020-04-27/1207639968.DOCX
002841,视源股份,2020年4月25日、26日投资者关系活动记录表.pdf,2020/4/27 22:52,http://static.cninfo.com.cn/finalpage/2020-04-27/1207646141.pdf
002714,牧原股份,002714牧原股份调研活动信息20200427.docx,2020/4/27 22:32,http://static.cninfo.com.cn/finalpage/2020-04-27/1207645853.docx
002013,中航机电,2020年4月26日投资者关系活动记录.docx,2020/4/27 22:27,http://static.cninfo.com.cn/finalpage/2020-04-27/1207645852.docx
300457,赢合科技,300457赢合科技调研活动信息20200427.docx,2020/4/27 22:22,http://static.cninfo.com.cn/finalpage/2020-04-27/1207645851.docx
300758,七彩化学,300758七彩化学调研活动信息20200427.doc,2020/4/27 20:02,http://static.cninfo.com.cn/finalpage/2020-04-27/1207641133.doc
000938,紫光股份,紫光股份：2020年4月26日投资者关系活动记录表.docx,2020/4/27 19:07,http://static.cninfo.com.cn/finalpage/2020-04-27/1207639376.docx
002515,金字火腿,2020年4月27日投资者关系活动记录表.doc,2020/4/27 18:42,http://static.cninfo.com.cn/finalpage/2020-04-27/1207638182.doc
002084,海鸥住工,2020年4月27日投资者关系活动记录表.doc,2020/4/27 18:37,http://static.cninfo.com.cn/finalpage/2020-04-27/1207638181.doc
002901,大博医疗,002901大博医疗调研活动信息20200427.doc,2020/4/27 17:52,http://static.cninfo.com.cn/finalpage/2020-04-27/1207636508.doc
300476,胜宏科技,300476胜宏科技调研活动信息20200427.doc,2020/4/27 17:47,http://static.cninfo.com.cn/finalpage/2020-04-27/1207636485.doc
300702,天宇股份,300702天宇股份业绩说明会、路演活动等20200427.docx,2020/4/27 17:12,http://static.cninfo.com.cn/finalpage/2020-04-27/1207635413.docx
000959,首钢股份,000959首钢股份业绩说明会、路演活动信息20200427.docx,2020/4/27 17:07,http://static.cninfo.com.cn/finalpage/2020-04-27/1207635410.docx
002624,完美世界,002624完美世界调研活动信息20200427.docx,2020/4/27 16:57,http://static.cninfo.com.cn/finalpage/2020-04-27/1207635089.docx
002891,中宠股份,002891中宠股份业绩说明会、路演活动信息20200427.doc,2020/4/27 16:52,http://static.cninfo.com.cn/finalpage/2020-04-27/1207634952.doc
000671,阳 光 城,000671阳 光 城业绩说明会、路演活动信息20200427.docx,2020/4/27 16:37,http://static.cninfo.com.cn/finalpage/2020-04-27/1207634355.docx
002067,景兴纸业,002067景兴纸业调研活动信息20200424.docx,2020/4/27 16:12,http://static.cninfo.com.cn/finalpage/2020-04-27/1207633799.docx
002171,楚江新材,2020年4月24日投资者关系活动记录表.DOC,2020/4/27 15:00,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632824.DOC
002171,楚江新材,2020年4月24日投资者关系活动记录表.DOC,2020/4/27 15:00,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632823.DOC
002179,中航光电,002179中航光电投资者关系管理档案20200427.doc,2020/4/27 14:22,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632560.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200427.doc,2020/4/27 14:12,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632486.doc
002548,金新农,2020年4月26日投资者关系活动记录表.DOC,2020/4/27 13:46,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632421.DOC
300248,新开普,300248新开普调研活动信息20200427.DOC,2020/4/27 11:09,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632357.DOC
000401,冀东水泥,000401冀东水泥调研活动信息20200427.docx,2020/4/27 9:42,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632321.docx
002564,天沃科技,002564天沃科技业绩说明会、路演活动信息20200427.doc,2020/4/27 9:22,http://static.cninfo.com.cn/finalpage/2020-04-27/1207632281.doc
300438,鹏辉能源,300438鹏辉能源投资者关系管理制度20200426.doc,2020/4/26 23:32,http://static.cninfo.com.cn/finalpage/2020-04-26/1207629400.doc
002385,大北农,2020年4月25日投资者关系活动记录表.DOCX,2020/4/26 20:54,http://static.cninfo.com.cn/finalpage/2020-04-26/1207620488.DOCX
002548,金新农,2020年4月25日投资者关系活动记录表.doc,2020/4/26 19:57,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621344.doc
300760,迈瑞医疗,2020年4月14日、4月16日-17日、4月21日、4月23日-24日投资者关系活动记录表.pdf,2020/4/26 19:37,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621343.pdf
300760,迈瑞医疗,2020年4月15日投资者关系活动记录表.pdf,2020/4/26 19:32,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621342.pdf
002461,珠江啤酒,002461珠江啤酒调研活动信息20200426-5.doc,2020/4/26 17:22,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621122.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200426-4.doc,2020/4/26 17:17,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621121.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200426-3.doc,2020/4/26 17:12,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621120.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200426-2.doc,2020/4/26 17:07,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621119.doc
002461,珠江啤酒,002461珠江啤酒调研活动信息20200426-1.doc,2020/4/26 17:02,http://static.cninfo.com.cn/finalpage/2020-04-26/1207621118.doc
002438,江苏神通,2020年4月24日调研活动附件之投资者调研会议记录.docx,2020/4/26 16:32,http://static.cninfo.com.cn/finalpage/2020-04-26/1207620487.docx
002438,江苏神通,2020年4月24日投资者关系活动记录表.docx,2020/4/26 16:27,http://static.cninfo.com.cn/finalpage/2020-04-26/1207620486.docx
002415,海康威视,2020年4月25日投资者关系活动记录表.PDF,2020/4/26 11:06,http://static.cninfo.com.cn/finalpage/2020-04-26/1207614745.PDF
002756,永兴材料,2020年4月25日投资者关系活动记录表.docx,2020/4/25 21:19,http://static.cninfo.com.cn/finalpage/2020-04-25/1207614701.docx
300498,温氏股份,2020年4月24日投资者关系活动记录表.docx,2020/4/25 16:32,http://static.cninfo.com.cn/finalpage/2020-04-25/1207614490.docx
300365,恒华科技,2020年4月24日投资者关系活动记录表.PDF,2020/4/24 23:59,http://static.cninfo.com.cn/finalpage/2020-04-24/1207609369.PDF
002100,天康生物,002100天康生物投资者关系管理档案20200424.DOC,2020/4/24 23:59,http://static.cninfo.com.cn/finalpage/2020-04-24/1207605420.DOC
300498,温氏股份,温氏股份2019年度业绩网上说明会.XLS,2020/4/24 23:59,http://static.cninfo.com.cn/finalpage/2020-04-24/1207604501.XLS
300130,新国都,2020年4月23日投资者关系活动记录表.DOCX,2020/4/24 23:59,http://static.cninfo.com.cn/finalpage/2020-04-24/1207598615.DOCX
002465,海格通信,2020年4月22日投资者关系活动记录表.docx,2020/4/24 20:51,http://static.cninfo.com.cn/finalpage/2020-04-24/1207609370.docx
002429,兆驰股份,002429兆驰股份调研活动信息20200424.pdf,2020/4/24 19:46,http://static.cninfo.com.cn/finalpage/2020-04-24/1207607209.pdf
002084,海鸥住工,2020年4月24日投资者关系活动记录表.doc,2020/4/24 18:21,http://static.cninfo.com.cn/finalpage/2020-04-24/1207603901.doc
002908,德生科技,002908德生科技业绩说明会、路演活动信息20200424.docx,2020/4/24 18:16,http://static.cninfo.com.cn/finalpage/2020-04-24/1207603613.docx
300154,瑞凌股份,300154瑞凌股份业绩说明会、路演活动等20200424.doc,2020/4/24 18:14,http://static.cninfo.com.cn/finalpage/2020-04-24/1207603526.doc
